IP,Name,Source
2a01:4f8:c012:c60e::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:c18::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:34c0::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3b0f::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3c52::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3c53::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3c54::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3c55::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f8:c013:3c56::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c010:a254::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c010:b473::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c010:dc03::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c010:e70b::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:592a::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:97c5::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:a544::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:a954::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:b246::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4f9:c012:d5a6::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4ff:f0:b2f2::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4ff:f0:e9cf::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4ff:1f0:9092::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a01:4ff:1f0:e821::1,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a03:b0c0:0:1010::2b:b001,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a03:b0c0:1:d0::22:5001,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
2a03:b0c0:1:d0::e54:a001,UptimeRobot,https://uptimerobot.com/inc/files/ips/IPv4andIPv6.txt
