IP,Name,Sources
145.132.136.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
158.158.5.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
168.63.252.240/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.162.248.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.170.1.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.170.8.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.170.225.0/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.170.241.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.171.4.176/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.175.152.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.178.140.144/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.178.141.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.178.141.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.182.193.80/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.193.224/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.194.32/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.194.144/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.195.48/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.202.0/25,GPTBot,https://openai.com/gptbot.json
172.182.204.0/24,GPTBot,https://openai.com/gptbot.json
172.182.207.0/25,GPTBot,https://openai.com/gptbot.json
172.182.209.208/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.211.192/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.213.192/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.182.214.0/24,GPTBot,https://openai.com/gptbot.json
172.182.215.0/24,GPTBot,https://openai.com/gptbot.json
172.182.224.0/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.183.143.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.183.222.128/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.192.112.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.197.160.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.197.161.208/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.197.170.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.197.203.16/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.199.137.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.203.190.128/28,OpenAI SearchBot,https://openai.com/searchbot.json
172.204.28.224/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.204.96.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.204.96.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.205.189.192/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.207.1.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.208.128.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.208.128.48/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.212.159.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.212.172.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.215.215.32/28,ChatGPT User,https://openai.com/chatgpt-user.json
172.215.218.96/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.233.1.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.233.196.112/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.233.199.160/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.235.66.16/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.235.99.80/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.237.249.64/28,ChatGPT User,https://openai.com/chatgpt-user.json
191.239.245.16/28,ChatGPT User,https://openai.com/chatgpt-user.json
216.73.216.0/22,ClaudeBot,https://claude.com/crawling/bots.json
